CropName_1,CityName,textbox5,textbox6,textbox7
Wheat,Multan,6/15/2012,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,30 Oct 15,
,31 Oct 15,3344
,01 Nov 15,3344
,02 Nov 15,3375
,03 Nov 15,3375
,04 Nov 15,3375
,05 Nov 15,3375
,06 Nov 15,
,07 Nov 15,3375
,08 Nov 15,3400
,09 Nov 15,3400
,10 Nov 15,3400
,11 Nov 15,3400
,12 Nov 15,3400
,13 Nov 15,
,14 Nov 15,3400
,15 Nov 15,3400
,16 Nov 15,3400
,17 Nov 15,3425
,18 Nov 15,3425
,19 Nov 15,3425
,20 Nov 15,
,21 Nov 15,3425
,22 Nov 15,3425
,23 Nov 15,3425
,24 Nov 15,3413
,25 Nov 15,3413
,26 Nov 15,3413
,27 Nov 15,
,28 Nov 15,3412
,29 Nov 15,3350
,30 Nov 15,3350
,01 Dec 15,3363
,02 Dec 15,3338
,03 Dec 15,3338
,04 Dec 15,
,05 Dec 15,
,07 Dec 15,3300
,08 Dec 15,3338
,09 Dec 15,3338
,10 Dec 15,3363
,11 Dec 15,
,12 Dec 15,3363
,13 Dec 15,3363
,14 Dec 15,3363
,15 Dec 15,3338
,16 Dec 15,3338
,17 Dec 15,3338
,18 Dec 15,
,19 Dec 15,3338
,20 Dec 15,3338
,21 Dec 15,3338
,22 Dec 15,3338
,23 Dec 15,3338
,25 Dec 15,
,26 Dec 15,3338
,27 Dec 15,3338
,28 Dec 15,3338
,29 Dec 15,3363
,30 Dec 15,3363
,31 Dec 15,3363
,01 Jan 16,
,02 Jan 16,3363
,03 Jan 16,3338
,04 Jan 16,3337
,05 Jan 16,3338
,06 Jan 16,3338
,07 Jan 16,3338
,08 Jan 16,
,09 Jan 16,3338
,10 Jan 16,3363
,11 Jan 16,3363
,12 Jan 16,3363
,13 Jan 16,3363
,14 Jan 16,3363
,15 Jan 16,
,16 Jan 16,3363
,17 Jan 16,3363
,18 Jan 16,3363
,19 Jan 16,3338
,20 Jan 16,
,21 Jan 16,3363
,22 Jan 16,
,23 Jan 16,3363
,24 Jan 16,3363
,25 Jan 16,3363
,26 Jan 16,3363
,27 Jan 16,3363
,28 Jan 16,3363
,29 Jan 16,
,30 Jan 16,3362
,31 Jan 16,3363
,01 Feb 16,3338
,02 Feb 16,3338
,03 Feb 16,3338
,04 Feb 16,3338
,05 Feb 16,
,06 Feb 16,3338
,07 Feb 16,3338
,08 Feb 16,3338
,09 Feb 16,3363
,10 Feb 16,3363
,11 Feb 16,3363
,12 Feb 16,
,13 Feb 16,3363
,14 Feb 16,3363
,15 Feb 16,3363
,16 Feb 16,3363
,17 Feb 16,3363
,18 Feb 16,3363
,19 Feb 16,
,20 Feb 16,3363
,21 Feb 16,3363
,22 Feb 16,3363
,23 Feb 16,3363
,24 Feb 16,3363
,25 Feb 16,3363
,26 Feb 16,
,27 Feb 16,3363
,28 Feb 16,3363
,29 Feb 16,3363
,01 Mar 16,3363
,02 Mar 16,3363
,03 Mar 16,3362
,04 Mar 16,
,05 Mar 16,3363
,06 Mar 16,3363
,07 Mar 16,3363
,08 Mar 16,3363
,09 Mar 16,3338
,10 Mar 16,3363
,11 Mar 16,
,12 Mar 16,3313
,13 Mar 16,3357
,14 Mar 16,3357
,15 Mar 16,3357
,16 Mar 16,3363
,17 Mar 16,3363
,18 Mar 16,
,19 Mar 16,3363
,20 Mar 16,3313
,21 Mar 16,3312
,22 Mar 16,3288
,23 Mar 16,3288
,24 Mar 16,3287
,25 Mar 16,
,26 Mar 16,3288
,28 Mar 16,
,29 Mar 16,3288
,30 Mar 16,3313
,31 Mar 16,3313
,01 Apr 16,
,02 Apr 16,3313
,03 Apr 16,3313
,04 Apr 16,3313
,05 Apr 16,3313
,06 Apr 16,3219
