CropName_1,CityName,textbox5,textbox6,textbox7
Sugar,Faisalabad,1/1/2010,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,16 Jan 13,5050
,17 Jan 13,5050
,18 Jan 13,
,19 Jan 13,5050
,21 Jan 13,5050
,22 Jan 13,5050
,23 Jan 13,5050
,24 Jan 13,5050
,26 Jan 13,5050
,28 Jan 13,5050
,29 Jan 13,4940
,30 Jan 13,4940
,31 Jan 13,4880
,01 Feb 13,
,02 Feb 13,4880
,04 Feb 13,4870
,06 Feb 13,4870
,07 Feb 13,4870
,08 Feb 13,
,09 Feb 13,4870
,11 Feb 13,4870
,12 Feb 13,4890
,13 Feb 13,4890
,14 Feb 13,4900
,16 Feb 13,4905
,18 Feb 13,4840
,19 Feb 13,4840
,20 Feb 13,4840
,21 Feb 13,4840
,22 Feb 13,
,23 Feb 13,
,06 Mar 13,4950
,08 Mar 13,
,09 Mar 13,4930
,11 Mar 13,4930
,12 Mar 13,4960
,13 Mar 13,4990
,14 Mar 13,4980
,16 Mar 13,4980
,20 Mar 13,4950
,21 Mar 13,4950
,22 Mar 13,
,25 Mar 13,4950
,26 Mar 13,5025
,27 Mar 13,5025
,28 Mar 13,
,29 Mar 13,
,30 Mar 13,5025
,03 Apr 13,5130
,09 Apr 13,5200
,10 Apr 13,5200
,11 Apr 13,5200
,12 Apr 13,
,15 Apr 13,5200
,16 Apr 13,5200
,17 Apr 13,5200
,18 Apr 13,5185
,19 Apr 13,
,22 Apr 13,5185
,23 Apr 13,5200
,24 Apr 13,5200
,25 Apr 13,5140
,26 Apr 13,
,29 Apr 13,5105
,30 Apr 13,5105
,02 May 13,5065
,03 May 13,
,06 May 13,5150
,07 May 13,5110
,08 May 13,5110
,09 May 13,5110
,13 May 13,5120
,14 May 13,5120
,15 May 13,5120
,16 May 13,5120
,17 May 13,
,20 May 13,5110
,21 May 13,5100
,22 May 13,5100
,23 May 13,5100
,24 May 13,
,27 May 13,5100
,28 May 13,5090
,29 May 13,5090
,30 May 13,5090
,31 May 13,
,03 Jun 13,5090
,04 Jun 13,5100
,05 Jun 13,5100
,06 Jun 13,5100
,07 Jun 13,
,10 Jun 13,5095
,12 Jun 13,5100
,13 Jun 13,5150
,14 Jun 13,
,17 Jun 13,5210
,18 Jun 13,5210
,19 Jun 13,5210
,20 Jun 13,5210
,21 Jun 13,
,24 Jun 13,5210
,25 Jun 13,5210
,26 Jun 13,5210
,28 Jun 13,
,01 Jul 13,5210
,02 Jul 13,5150
,03 Jul 13,5150
,04 Jul 13,5150
,05 Jul 13,
,08 Jul 13,5150
,09 Jul 13,5150
,10 Jul 13,5150
,11 Jul 13,5150
,12 Jul 13,5200
,13 Jul 13,5200
,14 Jul 13,5200
,15 Jul 13,5200
,16 Jul 13,5200
,17 Jul 13,5200
,18 Jul 13,5220
,19 Jul 13,5220
,20 Jul 13,5220
,21 Jul 13,5155
,22 Jul 13,5220
,23 Jul 13,5215
,24 Jul 13,5215
,25 Jul 13,5215
,26 Jul 13,5200
,27 Jul 13,5200
,28 Jul 13,5200
,29 Jul 13,5200
,30 Jul 13,5190
,31 Jul 13,5190
,01 Aug 13,5190
,02 Aug 13,5190
,03 Aug 13,5190
,05 Aug 13,5190
,06 Aug 13,5190
,15 Aug 13,5190
,16 Aug 13,
,17 Aug 13,5160
,19 Aug 13,5160
,20 Aug 13,5163
,21 Aug 13,5160
,23 Aug 13,
,27 Aug 13,5110
,28 Aug 13,5100
,30 Aug 13,
,31 Aug 13,5100
,02 Sep 13,5075
,03 Sep 13,5075
,04 Sep 13,5075
,05 Sep 13,5075
,06 Sep 13,
,09 Sep 13,5075
,10 Sep 13,5075
,11 Sep 13,5075
,12 Sep 13,5075
,13 Sep 13,
,14 Sep 13,5075
,16 Sep 13,5150
,17 Sep 13,5130
,18 Sep 13,5130
,19 Sep 13,5130
,20 Sep 13,
,21 Sep 13,5180
,23 Sep 13,5130
,24 Sep 13,5180
,25 Sep 13,5180
,26 Sep 13,5175
,27 Sep 13,
,28 Sep 13,5250
,30 Sep 13,5250
,01 Oct 13,5250
,02 Oct 13,5250
,03 Oct 13,5250
,04 Oct 13,
,05 Oct 13,5250
,08 Oct 13,5250
,09 Oct 13,5250
,10 Oct 13,5325
,11 Oct 13,
,12 Oct 13,
,14 Oct 13,5350
,23 Oct 13,5450
,24 Oct 13,5440
,25 Oct 13,
,26 Oct 13,5440
,28 Oct 13,5440
,29 Oct 13,5440
,30 Oct 13,5440
,31 Oct 13,5400
,01 Nov 13,
,02 Nov 13,5400
,04 Nov 13,5430
,05 Nov 13,5430
,06 Nov 13,5450
,07 Nov 13,5450
,08 Nov 13,
,09 Nov 13,5450
,11 Nov 13,5720
,12 Nov 13,5720
,13 Nov 13,5440
,16 Nov 13,5805
,18 Nov 13,5805
,19 Nov 13,5790
,20 Nov 13,5790
,21 Nov 13,5790
,22 Nov 13,
,23 Nov 13,5790
,26 Nov 13,5790
,27 Nov 13,5610
,28 Nov 13,5500
,29 Nov 13,
,30 Nov 13,5400
,02 Dec 13,5400
,03 Dec 13,5190
,04 Dec 13,5190
,05 Dec 13,5180
,06 Dec 13,
,07 Dec 13,5120
,09 Dec 13,5020
,10 Dec 13,4990
,11 Dec 13,5000
,12 Dec 13,4890
,13 Dec 13,
,14 Dec 13,4890
,16 Dec 13,4900
,18 Dec 13,4900
,19 Dec 13,4860
,20 Dec 13,
,21 Dec 13,4860
,23 Dec 13,4800
,24 Dec 13,4800
,26 Dec 13,4800
,27 Dec 13,
,28 Dec 13,4700
,30 Dec 13,4800
,31 Dec 13,4800
,01 Jan 14,4800
,02 Jan 14,4900
,03 Jan 14,
,04 Jan 14,4890
,06 Jan 14,4890
,07 Jan 14,4890
,08 Jan 14,4895
,09 Jan 14,4900
,10 Jan 14,
,11 Jan 14,4830
,13 Jan 14,4830
,15 Jan 14,4830
,16 Jan 14,4830
,17 Jan 14,
,21 Jan 14,4850
,22 Jan 14,4850
,23 Jan 14,4850
,25 Jan 14,4850
,27 Jan 14,4850
,28 Jan 14,4850
,29 Jan 14,4850
,30 Jan 14,4770
,31 Jan 14,
,01 Feb 14,4770
,03 Feb 14,
,04 Feb 14,4770
,07 Feb 14,
,08 Feb 14,4775
,10 Feb 14,4775
,11 Feb 14,4770
,12 Feb 14,4770
,13 Feb 14,4770
,14 Feb 14,
,17 Feb 14,4770
,18 Feb 14,4770
,19 Feb 14,4810
,20 Feb 14,4810
,21 Feb 14,
,22 Feb 14,4810
,24 Feb 14,4825
,25 Feb 14,4810
,26 Feb 14,4950
,27 Feb 14,4950
,28 Feb 14,
,01 Mar 14,4950
,04 Mar 14,5040
,05 Mar 14,5040
,06 Mar 14,5040
,07 Mar 14,
,10 Mar 14,5040
